filename,fits_file,hip,instrument,url,status
HIP17738_HARPS_1_R42KNorm.fits.gz,HIP17738_HARPS_1_R42KNorm.fits,HIP17738,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP17738_HARPS_1_R42KNorm.fits.gz,downloaded
HIP17738_UVES_1_R42KNorm.fits.gz,HIP17738_UVES_1_R42KNorm.fits,HIP17738,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP17738_UVES_1_R42KNorm.fits.gz,downloaded
HIP18859_FEROS_1_R42KNorm.fits.gz,HIP18859_FEROS_1_R42KNorm.fits,HIP18859,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP18859_FEROS_1_R42KNorm.fits.gz,downloaded
HIP18859_HARPS_1_R42KNorm.fits.gz,HIP18859_HARPS_1_R42KNorm.fits,HIP18859,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP18859_HARPS_1_R42KNorm.fits.gz,downloaded
HIP18859_UVES_1_R42KNorm.fits.gz,HIP18859_UVES_1_R42KNorm.fits,HIP18859,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP18859_UVES_1_R42KNorm.fits.gz,downloaded
HIP19849_ESPADONS_1_R42KNorm.fits.gz,HIP19849_ESPADONS_1_R42KNorm.fits,HIP19849,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP19849_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP19849_FEROS_1_R42KNorm.fits.gz,HIP19849_FEROS_1_R42KNorm.fits,HIP19849,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP19849_FEROS_1_R42KNorm.fits.gz,downloaded
HIP19849_NARVAL_1_R42KNorm.fits.gz,HIP19849_NARVAL_1_R42KNorm.fits,HIP19849,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP19849_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP2021_HARPS_1_R42KNorm.fits.gz,HIP2021_HARPS_1_R42KNorm.fits,HIP2021,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP2021_HARPS_1_R42KNorm.fits.gz,downloaded
HIP2021_UVES_1_R42KNorm.fits.gz,HIP2021_UVES_1_R42KNorm.fits,HIP2021,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP2021_UVES_1_R42KNorm.fits.gz,downloaded
HIP21421_ESPADONS_1_R42KNorm.fits.gz,HIP21421_ESPADONS_1_R42KNorm.fits,HIP21421,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP21421_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP21421_HARPS_1_R42KNorm.fits.gz,HIP21421_HARPS_1_R42KNorm.fits,HIP21421,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP21421_HARPS_1_R42KNorm.fits.gz,downloaded
HIP21421_NARVAL_1_R42KNorm.fits.gz,HIP21421_NARVAL_1_R42KNorm.fits,HIP21421,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP21421_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP21421_UVES_1_R42KNorm.fits.gz,HIP21421_UVES_1_R42KNorm.fits,HIP21421,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP21421_UVES_1_R42KNorm.fits.gz,downloaded
HIP22449_FEROS_1_R42KNorm.fits.gz,HIP22449_FEROS_1_R42KNorm.fits,HIP22449,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP22449_FEROS_1_R42KNorm.fits.gz,downloaded
HIP22449_HARPS_1_R42KNorm.fits.gz,HIP22449_HARPS_1_R42KNorm.fits,HIP22449,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP22449_HARPS_1_R42KNorm.fits.gz,downloaded
HIP22449_NARVAL_1_R42KNorm.fits.gz,HIP22449_NARVAL_1_R42KNorm.fits,HIP22449,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP22449_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP22453_FIES_1_R42KNorm.fits.gz,HIP22453_FIES_1_R42KNorm.fits,HIP22453,FIES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP22453_FIES_1_R42KNorm.fits.gz,downloaded
HIP22453_HERMES_1_R42KNorm.fits.gz,HIP22453_HERMES_1_R42KNorm.fits,HIP22453,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP22453_HERMES_1_R42KNorm.fits.gz,downloaded
HIP22479_HARPS_1_R42KNorm.fits.gz,HIP22479_HARPS_1_R42KNorm.fits,HIP22479,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP22479_HARPS_1_R42KNorm.fits.gz,downloaded
HIP22479_HERMES_1_R42KNorm.fits.gz,HIP22479_HERMES_1_R42KNorm.fits,HIP22479,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP22479_HERMES_1_R42KNorm.fits.gz,downloaded
HIP2413_HERMES_1_R42KNorm.fits.gz,HIP2413_HERMES_1_R42KNorm.fits,HIP2413,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP2413_HERMES_1_R42KNorm.fits.gz,downloaded
HIP24813_NARVAL_1_R42KNorm.fits.gz,HIP24813_NARVAL_1_R42KNorm.fits,HIP24813,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP24813_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP25993_HARPS_1_R42KNorm.fits.gz,HIP25993_HARPS_1_R42KNorm.fits,HIP25993,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP25993_HARPS_1_R42KNorm.fits.gz,downloaded
HIP26019_HARPS_1_R42KNorm.fits.gz,HIP26019_HARPS_1_R42KNorm.fits,HIP26019,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP26019_HARPS_1_R42KNorm.fits.gz,downloaded
HIP27435_ESPADONS_1_R42KNorm.fits.gz,HIP27435_ESPADONS_1_R42KNorm.fits,HIP27435,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP27435_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP27435_HARPS_1_R42KNorm.fits.gz,HIP27435_HARPS_1_R42KNorm.fits,HIP27435,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP27435_HARPS_1_R42KNorm.fits.gz,downloaded
HIP27530_HARPS_1_R42KNorm.fits.gz,HIP27530_HARPS_1_R42KNorm.fits,HIP27530,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP27530_HARPS_1_R42KNorm.fits.gz,downloaded
HIP27621_HARPS_1_R42KNorm.fits.gz,HIP27621_HARPS_1_R42KNorm.fits,HIP27621,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP27621_HARPS_1_R42KNorm.fits.gz,downloaded
HIP27913_ESPADONS_1_R42KNorm.fits.gz,HIP27913_ESPADONS_1_R42KNorm.fits,HIP27913,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP27913_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP27913_NARVAL_1_R42KNorm.fits.gz,HIP27913_NARVAL_1_R42KNorm.fits,HIP27913,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP27913_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP27913_UVES_1_R42KNorm.fits.gz,HIP27913_UVES_1_R42KNorm.fits,HIP27913,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP27913_UVES_1_R42KNorm.fits.gz,downloaded
HIP29575_HARPS_1_R42KNorm.fits.gz,HIP29575_HARPS_1_R42KNorm.fits,HIP29575,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP29575_HARPS_1_R42KNorm.fits.gz,downloaded
HIP3031_HERMES_1_R42KNorm.fits.gz,HIP3031_HERMES_1_R42KNorm.fits,HIP3031,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP3031_HERMES_1_R42KNorm.fits.gz,downloaded
HIP30565_HARPS_1_R42KNorm.fits.gz,HIP30565_HARPS_1_R42KNorm.fits,HIP30565,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP30565_HARPS_1_R42KNorm.fits.gz,downloaded
HIP3093_ESPADONS_1_R42KNorm.fits.gz,HIP3093_ESPADONS_1_R42KNorm.fits,HIP3093,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP3093_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP3093_NARVAL_1_R42KNorm.fits.gz,HIP3093_NARVAL_1_R42KNorm.fits,HIP3093,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP3093_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP3137_FEROS_1_R42KNorm.fits.gz,HIP3137_FEROS_1_R42KNorm.fits,HIP3137,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP3137_FEROS_1_R42KNorm.fits.gz,downloaded
HIP3137_HARPS_1_R42KNorm.fits.gz,HIP3137_HARPS_1_R42KNorm.fits,HIP3137,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP3137_HARPS_1_R42KNorm.fits.gz,downloaded
HIP32362_HERMES_1_R42KNorm.fits.gz,HIP32362_HERMES_1_R42KNorm.fits,HIP32362,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP32362_HERMES_1_R42KNorm.fits.gz,downloaded
HIP32362_NARVAL_1_R42KNorm.fits.gz,HIP32362_NARVAL_1_R42KNorm.fits,HIP32362,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP32362_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP32851_FEROS_1_R42KNorm.fits.gz,HIP32851_FEROS_1_R42KNorm.fits,HIP32851,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP32851_FEROS_1_R42KNorm.fits.gz,downloaded
HIP32851_HARPS_1_R42KNorm.fits.gz,HIP32851_HARPS_1_R42KNorm.fits,HIP32851,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP32851_HARPS_1_R42KNorm.fits.gz,downloaded
HIP32851_UVES_1_R42KNorm.fits.gz,HIP32851_UVES_1_R42KNorm.fits,HIP32851,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP32851_UVES_1_R42KNorm.fits.gz,downloaded
HIP3456_HARPS_1_R42KNorm.fits.gz,HIP3456_HARPS_1_R42KNorm.fits,HIP3456,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP3456_HARPS_1_R42KNorm.fits.gz,downloaded
HIP36444_HARPS_1_R42KNorm.fits.gz,HIP36444_HARPS_1_R42KNorm.fits,HIP36444,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP36444_HARPS_1_R42KNorm.fits.gz,downloaded
HIP36444_UVES_1_R42KNorm.fits.gz,HIP36444_UVES_1_R42KNorm.fits,HIP36444,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP36444_UVES_1_R42KNorm.fits.gz,downloaded
HIP36732_HARPS_1_R42KNorm.fits.gz,HIP36732_HARPS_1_R42KNorm.fits,HIP36732,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP36732_HARPS_1_R42KNorm.fits.gz,downloaded
HIP37279_ESPADONS_1_R42KNorm.fits.gz,HIP37279_ESPADONS_1_R42KNorm.fits,HIP37279,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP37279_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP37279_FEROS_1_R42KNorm.fits.gz,HIP37279_FEROS_1_R42KNorm.fits,HIP37279,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP37279_FEROS_1_R42KNorm.fits.gz,downloaded
HIP37279_HARPS_1_R42KNorm.fits.gz,HIP37279_HARPS_1_R42KNorm.fits,HIP37279,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP37279_HARPS_1_R42KNorm.fits.gz,downloaded
HIP37279_UVES_1_R42KNorm.fits.gz,HIP37279_UVES_1_R42KNorm.fits,HIP37279,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP37279_UVES_1_R42KNorm.fits.gz,downloaded
HIP3765_FEROS_1_R42KNorm.fits.gz,HIP3765_FEROS_1_R42KNorm.fits,HIP3765,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP3765_FEROS_1_R42KNorm.fits.gz,downloaded
HIP3765_HARPS_1_R42KNorm.fits.gz,HIP3765_HARPS_1_R42KNorm.fits,HIP3765,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP3765_HARPS_1_R42KNorm.fits.gz,downloaded
HIP3765_NARVAL_1_R42KNorm.fits.gz,HIP3765_NARVAL_1_R42KNorm.fits,HIP3765,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP3765_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP37664_HARPS_1_R42KNorm.fits.gz,HIP37664_HARPS_1_R42KNorm.fits,HIP37664,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP37664_HARPS_1_R42KNorm.fits.gz,downloaded
HIP37826_ESPADONS_1_R42KNorm.fits.gz,HIP37826_ESPADONS_1_R42KNorm.fits,HIP37826,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP37826_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP37826_HARPS_1_R42KNorm.fits.gz,HIP37826_HARPS_1_R42KNorm.fits,HIP37826,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP37826_HARPS_1_R42KNorm.fits.gz,downloaded
HIP37826_NARVAL_1_R42KNorm.fits.gz,HIP37826_NARVAL_1_R42KNorm.fits,HIP37826,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP37826_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP37826_UVES_1_R42KNorm.fits.gz,HIP37826_UVES_1_R42KNorm.fits,HIP37826,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP37826_UVES_1_R42KNorm.fits.gz,downloaded
HIP3850_FEROS_1_R42KNorm.fits.gz,HIP3850_FEROS_1_R42KNorm.fits,HIP3850,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP3850_FEROS_1_R42KNorm.fits.gz,downloaded
HIP3850_HERMES_1_R42KNorm.fits.gz,HIP3850_HERMES_1_R42KNorm.fits,HIP3850,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP3850_HERMES_1_R42KNorm.fits.gz,downloaded
HIP40526_NARVAL_1_R42KNorm.fits.gz,HIP40526_NARVAL_1_R42KNorm.fits,HIP40526,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP40526_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP40526_UVES_1_R42KNorm.fits.gz,HIP40526_UVES_1_R42KNorm.fits,HIP40526,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP40526_UVES_1_R42KNorm.fits.gz,downloaded
HIP40693_ESPADONS_1_R42KNorm.fits.gz,HIP40693_ESPADONS_1_R42KNorm.fits,HIP40693,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP40693_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP40693_FEROS_1_R42KNorm.fits.gz,HIP40693_FEROS_1_R42KNorm.fits,HIP40693,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP40693_FEROS_1_R42KNorm.fits.gz,downloaded
HIP40693_HARPS_1_R42KNorm.fits.gz,HIP40693_HARPS_1_R42KNorm.fits,HIP40693,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP40693_HARPS_1_R42KNorm.fits.gz,downloaded
HIP40693_UVES_1_R42KNorm.fits.gz,HIP40693_UVES_1_R42KNorm.fits,HIP40693,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP40693_UVES_1_R42KNorm.fits.gz,downloaded
HIP40843_HERMES_1_R42KNorm.fits.gz,HIP40843_HERMES_1_R42KNorm.fits,HIP40843,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP40843_HERMES_1_R42KNorm.fits.gz,downloaded
HIP4151_NARVAL_1_R42KNorm.fits.gz,HIP4151_NARVAL_1_R42KNorm.fits,HIP4151,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP4151_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP4257_HERMES_1_R42KNorm.fits.gz,HIP4257_HERMES_1_R42KNorm.fits,HIP4257,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP4257_HERMES_1_R42KNorm.fits.gz,downloaded
HIP43587_ESPADONS_1_R42KNorm.fits.gz,HIP43587_ESPADONS_1_R42KNorm.fits,HIP43587,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP43587_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP43587_HARPS_1_R42KNorm.fits.gz,HIP43587_HARPS_1_R42KNorm.fits,HIP43587,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP43587_HARPS_1_R42KNorm.fits.gz,downloaded
HIP43587_NARVAL_1_R42KNorm.fits.gz,HIP43587_NARVAL_1_R42KNorm.fits,HIP43587,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP43587_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP43587_UVES_1_R42KNorm.fits.gz,HIP43587_UVES_1_R42KNorm.fits,HIP43587,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP43587_UVES_1_R42KNorm.fits.gz,downloaded
HIP43813_ESPADONS_1_R42KNorm.fits.gz,HIP43813_ESPADONS_1_R42KNorm.fits,HIP43813,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP43813_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP45343_ESPADONS_1_R42KNorm.fits.gz,HIP45343_ESPADONS_1_R42KNorm.fits,HIP45343,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP45343_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP45343_NARVAL_1_R42KNorm.fits.gz,HIP45343_NARVAL_1_R42KNorm.fits,HIP45343,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP45343_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP45860_HERMES_1_R42KNorm.fits.gz,HIP45860_HERMES_1_R42KNorm.fits,HIP45860,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP45860_HERMES_1_R42KNorm.fits.gz,downloaded
HIP45860_NARVAL_1_R42KNorm.fits.gz,HIP45860_NARVAL_1_R42KNorm.fits,HIP45860,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP45860_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP4587_FEROS_1_R42KNorm.fits.gz,HIP4587_FEROS_1_R42KNorm.fits,HIP4587,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP4587_FEROS_1_R42KNorm.fits.gz,downloaded
HIP4587_HARPS_1_R42KNorm.fits.gz,HIP4587_HARPS_1_R42KNorm.fits,HIP4587,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP4587_HARPS_1_R42KNorm.fits.gz,downloaded
HIP46853_NARVAL_1_R42KNorm.fits.gz,HIP46853_NARVAL_1_R42KNorm.fits,HIP46853,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP46853_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP47080_NARVAL_1_R42KNorm.fits.gz,HIP47080_NARVAL_1_R42KNorm.fits,HIP47080,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP47080_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP47431_FEROS_1_R42KNorm.fits.gz,HIP47431_FEROS_1_R42KNorm.fits,HIP47431,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP47431_FEROS_1_R42KNorm.fits.gz,downloaded
HIP47431_HERMES_1_R42KNorm.fits.gz,HIP47431_HERMES_1_R42KNorm.fits,HIP47431,HERMES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP47431_HERMES_1_R42KNorm.fits.gz,downloaded
HIP47908_FIES_1_R42KNorm.fits.gz,HIP47908_FIES_1_R42KNorm.fits,HIP47908,FIES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP47908_FIES_1_R42KNorm.fits.gz,downloaded
HIP47908_NARVAL_1_R42KNorm.fits.gz,HIP47908_NARVAL_1_R42KNorm.fits,HIP47908,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP47908_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP48152_FIES_1_R42KNorm.fits.gz,HIP48152_FIES_1_R42KNorm.fits,HIP48152,FIES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP48152_FIES_1_R42KNorm.fits.gz,downloaded
HIP48152_HARPS_1_R42KNorm.fits.gz,HIP48152_HARPS_1_R42KNorm.fits,HIP48152,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP48152_HARPS_1_R42KNorm.fits.gz,downloaded
HIP48152_UVES_1_R42KNorm.fits.gz,HIP48152_UVES_1_R42KNorm.fits,HIP48152,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP48152_UVES_1_R42KNorm.fits.gz,downloaded
HIP48455_ESPADONS_1_R42KNorm.fits.gz,HIP48455_ESPADONS_1_R42KNorm.fits,HIP48455,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP48455_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP48455_NARVAL_1_R42KNorm.fits.gz,HIP48455_NARVAL_1_R42KNorm.fits,HIP48455,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP48455_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP48455_UVES_1_R42KNorm.fits.gz,HIP48455_UVES_1_R42KNorm.fits,HIP48455,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP48455_UVES_1_R42KNorm.fits.gz,downloaded
HIP49081_NARVAL_1_R42KNorm.fits.gz,HIP49081_NARVAL_1_R42KNorm.fits,HIP49081,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP49081_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP49637_CAFE_1_R42KNorm.fits.gz,HIP49637_CAFE_1_R42KNorm.fits,HIP49637,CAFE,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP49637_CAFE_1_R42KNorm.fits.gz,downloaded
HIP49637_FIES_1_R42KNorm.fits.gz,HIP49637_FIES_1_R42KNorm.fits,HIP49637,FIES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP49637_FIES_1_R42KNorm.fits.gz,downloaded
HIP49908_ESPADONS_1_R42KNorm.fits.gz,HIP49908_ESPADONS_1_R42KNorm.fits,HIP49908,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP49908_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP49908_NARVAL_1_R42KNorm.fits.gz,HIP49908_NARVAL_1_R42KNorm.fits,HIP49908,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP49908_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP50382_UVES_1_R42KNorm.fits.gz,HIP50382_UVES_1_R42KNorm.fits,HIP50382,UVES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP50382_UVES_1_R42KNorm.fits.gz,downloaded
HIP50564_ESPADONS_1_R42KNorm.fits.gz,HIP50564_ESPADONS_1_R42KNorm.fits,HIP50564,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP50564_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP50564_HARPS_1_R42KNorm.fits.gz,HIP50564_HARPS_1_R42KNorm.fits,HIP50564,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP50564_HARPS_1_R42KNorm.fits.gz,downloaded
HIP50564_NARVAL_1_R42KNorm.fits.gz,HIP50564_NARVAL_1_R42KNorm.fits,HIP50564,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP50564_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP50887_ESPADONS_1_R42KNorm.fits.gz,HIP50887_ESPADONS_1_R42KNorm.fits,HIP50887,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP50887_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP50887_FEROS_1_R42KNorm.fits.gz,HIP50887_FEROS_1_R42KNorm.fits,HIP50887,FEROS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP50887_FEROS_1_R42KNorm.fits.gz,downloaded
HIP50887_HARPS_1_R42KNorm.fits.gz,HIP50887_HARPS_1_R42KNorm.fits,HIP50887,HARPS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP50887_HARPS_1_R42KNorm.fits.gz,downloaded
HIP51459_ESPADONS_1_R42KNorm.fits.gz,HIP51459_ESPADONS_1_R42KNorm.fits,HIP51459,ESPADONS,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP51459_ESPADONS_1_R42KNorm.fits.gz,downloaded
HIP51459_NARVAL_1_R42KNorm.fits.gz,HIP51459_NARVAL_1_R42KNorm.fits,HIP51459,NARVAL,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP51459_NARVAL_1_R42KNorm.fits.gz,downloaded
HIP5336_FIES_1_R42KNorm.fits.gz,HIP5336_FIES_1_R42KNorm.fits,HIP5336,FIES,https://blancocuaresma.com/s/repository/gaia_benchmark_stars_library/2025/all/HIP5336_FIES_1_R42KNorm.fits.gz,downloaded
