sobject_id,teff,logg,fe_h,snr_px_ccd1,snr_px_ccd2,snr_px_ccd3,snr_px_ccd4
140113004701395,5639.867,4.464373,0.12592033,7132.9736,6261.0933,4420.786,1285.3165
160523002101137,6410.5547,4.171362,0.053770497,2695.8953,3619.3884,4302.5073,3780.1875
160523002101156,6236.107,3.9378138,-0.046069965,2641.1448,3736.9343,5731.632,4385.13
140708005801203,5872.226,3.9768395,-0.03081511,2277.024,2047.443,1610.6593,769.2832
160523002101106,6111.1265,3.8609684,-0.31341377,2109.0188,3074.0234,4205.6353,3643.9353
140207005401201,5164.981,2.754348,0.19734633,2100.652,2224.9946,1985.63,904.86816
150210005801171,4294.127,1.6545477,-0.5994233,2005.0264,2172.0906,1627.7509,970.1036
140708003401078,5814.662,4.2611027,0.32686326,1970.8434,1801.4994,1259.3275,708.22986
140708006401203,5484.3823,4.600955,-0.41734,1960.4061,1625.7108,1208.3324,538.15436
140708004701078,4304.203,1.6629272,-0.747559,1706.53,1768.519,1339.9158,799.4626
160523002101291,6391.5625,4.281881,0.06576687,1659.2555,2058.907,2491.7117,1906.774
140207004801201,4416.984,1.8321218,-0.5134052,1518.959,1730.2441,1565.9895,856.00494
160523002101061,4897.098,2.5852427,0.06482455,1472.1951,2529.4783,3650.8276,3415.772
140710007601032,5188.4243,4.683125,0.002079077,1436.1844,1282.594,913.1839,502.39633
140710008301032,5093.772,3.7689383,0.12130482,1344.2604,1294.5435,956.0911,552.36395
140114005301164,6385.074,3.9201343,0.15990561,1282.4867,1189.6215,884.0757,439.04465
160523002101131,4883.4033,2.5142655,-0.13983732,1270.9736,1993.5123,3295.6377,2517.4094
160523002101168,5781.2363,4.0521655,-0.18760574,1268.4698,1895.5647,2901.769,2344.4436
140710002601284,5826.676,4.516828,0.12312426,1223.832,1041.3756,809.75916,386.19397
140114005001164,6306.2056,4.2851534,0.1719931,1211.2852,1144.3461,860.2815,433.6175
160523002101287,6116.018,4.1750526,-0.2784537,1165.6321,1577.5728,2148.7993,1732.9934
140807001701174,5560.5396,3.2557895,0.22710556,1128.7993,1009.5645,702.68555,378.83444
160523002101101,6212.498,4.3215566,-0.14120603,1077.9662,1578.051,1967.778,1741.2806
140208005101201,5718.448,3.6410553,-2.4734583,995.0068,792.57776,514.9981,264.34528
160523002101317,6827.452,3.7152941,-0.09318652,986.4462,1274.167,1608.4624,1272.3591
140807002101174,6011.9517,3.8442404,-0.32392663,951.4296,809.1795,550.2389,290.28537
160523002101006,4829.8623,2.4398444,-0.46295756,884.1226,1415.6144,2182.6997,1943.3667
160523002101066,4274.5703,1.7431531,-0.1671173,859.52496,1654.9325,2834.5818,2699.5374
160523002101023,4712.6597,2.7483993,-0.0018348768,833.7528,1563.9845,2454.8914,2311.85
140820002101231,4452.0547,2.0073512,0.06481043,820.22925,1238.2256,1739.2233,1583.6079
140806005301134,5114.627,3.5543735,-0.60942537,818.7196,721.4191,512.845,278.68158
160523002101043,4851.7656,3.2679272,0.05462467,797.92163,1401.5905,2328.6624,2120.9302
160523002101244,5061.25,2.8825994,-0.037531547,797.7307,1350.5414,1895.0531,1883.8137
160523002101032,6276.763,4.143449,-0.12993228,793.4246,1118.8517,1420.4149,1216.8842
140113005301397,5885.4736,4.145968,0.21757138,791.4013,785.83826,670.64246,312.8895
210115002201239,5781.3364,4.4390817,0.06901154,758.72144,719.001,603.1353,253.42099
140207004301201,6146.105,4.0756145,0.19008347,711.58307,527.31995,412.17688,170.78746
160523002101024,4985.4556,2.4334574,-0.5867687,690.87225,1145.2092,1636.0892,1509.0818
160523002101094,4755.1245,2.4641588,-0.0124254525,688.43976,1149.7662,1788.0807,1487.0568
160523002101112,4922.331,2.440104,-0.43893898,679.1643,1272.9906,2027.0319,1854.953
141102004001353,6535.262,4.171126,-0.4217761,677.1965,565.52374,422.68292,205.54265
140820003701109,6313.551,4.101216,-0.17051613,651.3625,782.544,940.81396,864.247
170829003901184,6528.517,4.1733785,0.020520777,643.01483,787.5382,893.15424,796.8377
160523002101292,6271.736,4.2881846,0.19160387,642.9486,928.41754,1470.6716,1084.0591
170828003901129,6284.6743,4.033868,0.14830747,619.1515,760.52997,907.19934,767.54944
140820003701270,5967.0225,4.419822,0.1535025,600.54974,728.5082,906.32434,745.5274
160523002101042,5974.56,3.7844453,-0.07130026,584.57526,832.8486,1215.093,974.65576
160523002101161,4400.444,2.0272632,-0.020607054,551.8251,1080.4751,1897.2004,1735.5144
160523002101360,6085.598,4.182073,-0.46755838,534.7548,761.0833,1003.6157,870.07
160523002101275,6417.346,4.2182364,-0.21018463,514.167,701.5038,809.3336,743.4772
160523002101235,6333.652,3.6203072,0.01445213,496.14493,708.1437,1050.8829,887.3939
160523002101081,5608.005,4.3283973,0.2653337,489.8329,699.4266,1050.1926,788.19495
160523002101046,4799.3105,2.8749344,0.041520536,480.46332,873.8227,1263.9547,1267.1785
160523002101238,4790.309,2.7306938,-0.009073652,476.29736,828.42444,1419.6554,1278.8145
160523002101241,6161.2925,4.1160913,0.034278173,476.26297,631.8529,894.4914,620.6955
190614002101197,5845.3135,3.9650977,-0.5215227,474.83542,88.19838,123.60653,106.203674
140807002501174,5672.6836,4.3701043,-0.16997397,468.74857,419.16766,297.02234,160.33862
160523002101057,6028.85,3.7553697,0.08553449,468.56757,662.81354,884.92944,753.39343
140208004101201,4636.797,1.4091628,-2.5900187,467.16998,511.49677,417.85236,222.30096
161212002601004,5995.032,3.8341262,0.085237086,407.77313,486.69684,580.27026,470.45856
140820002101307,5060.124,2.760905,0.1345177,405.39175,577.0439,799.81213,747.3736
190204003401239,5970.951,4.4030256,-0.11891701,403.6592,93.1176,128.60846,96.39115
190614002101211,5721.707,4.0439153,0.22506097,403.5346,73.661224,109.41058,84.462074
160523002101029,4779.9194,2.4513087,-0.2547992,398.5484,773.1599,1260.4963,1186.722
160523002101103,4764.803,2.5133867,-0.44162226,392.85104,734.5836,1137.8622,1149.5311
140820003701172,4903.7124,2.504729,-0.1591065,390.26593,507.66165,612.59985,534.37976
220516001601299,4674.9316,2.4357176,0.009081028,388.42453,596.2272,895.90607,714.1669
160523002101107,6316.8423,3.9237094,0.13705209,388.2883,603.52936,866.07214,763.4508
190614002101203,6146.5483,3.9960682,0.1465493,374.6929,70.96601,106.31132,80.56292
140820002101141,5864.7217,3.631853,-0.118857406,373.83765,517.71625,675.02637,681.17615
140820002101010,4981.399,2.7980318,0.12164037,371.32785,514.21515,632.7895,603.0925
160523002101078,4895.923,2.8651378,-0.17218187,370.93405,688.36487,1059.1566,1052.1678
160523002101015,6285.992,4.280205,0.033983324,370.80023,519.4831,761.62195,573.4241
150101002901002,5835.568,4.1098266,-0.5781337,369.75607,499.89563,682.16406,541.0543
220516001601123,6228.8086,4.337668,-0.10339648,367.13696,418.53934,492.33682,383.09473
211215002601340,5861.732,4.141882,-0.7483866,365.76572,647.61285,598.0004,838.0495
171029003301146,5997.7476,3.6094425,-0.5027212,364.4689,464.2222,569.77905,518.8411
160107001601103,5947.8022,3.97982,0.09920089,329.73508,408.14645,483.89404,420.4864
191108001601143,4751.7124,2.5524852,-0.48465174,327.6343,74.47895,105.259285,94.20211
210331004701320,6191.9175,4.1722517,-0.33730763,325.91602,408.11743,533.3189,418.42905
140820003701256,4632.3286,2.4402328,0.11544393,322.9089,534.16125,818.2898,804.53784
170415001501193,6093.03,3.6817162,0.024871364,321.8434,420.64938,500.5662,441.88858
180604001701026,6202.253,4.012308,-0.09290866,318.56543,407.89178,517.09485,425.4105
161212002601201,5121.9175,2.9100127,-0.047259204,311.22107,406.34186,530.9118,470.24716
140117001501075,5050.358,3.372253,-0.51326126,309.8156,68.129974,100.477135,90.023254
161213001601362,6316.5776,3.9556046,-0.46658504,305.23077,382.3106,488.96725,379.90378
171027002801126,4729.871,2.931557,0.024451323,304.93805,466.55447,619.749,566.1513
220516001601222,4902.142,3.124835,-0.33701265,303.86063,399.53293,548.672,402.99838
200901004601037,5559.456,4.4015255,-0.15649086,300.0262,452.86554,557.9074,426.02557
161216001801394,4754.8887,2.4362955,-0.18022841,299.1044,419.0693,601.9227,513.1223
161213001601088,6365.6426,3.9430425,-0.032897964,299.03003,372.19882,462.56107,381.33533
161213001601374,6007.025,4.185235,0.064839065,298.1404,379.1349,508.41293,417.8484
211215002601090,4488.891,2.1160357,-0.32921332,297.78784,75.73053,115.73116,124.50043
170415001501022,6122.375,4.3501415,-0.19540253,296.4766,386.2058,477.67746,416.69592
161213002601210,6222.7256,4.1039667,-0.045937754,294.81223,341.32498,412.95395,337.10526
161213001601232,4849.4253,2.828422,-0.41906816,294.51822,396.4449,521.45746,479.91132
190614002101199,6134.292,3.8489623,0.045036323,294.16678,516.1112,827.5295,652.46375
160523002101003,4604.991,2.4256516,0.05948176,293.58334,624.0339,1081.6128,1119.3234
220516001601175,6286.5093,4.2266974,-0.20900917,290.59225,325.71606,364.71014,262.65222
140710009001032,5797.2383,4.2682037,-0.8184957,289.74106,247.28009,170.40842,93.82446
161212005101340,6329.107,4.071723,0.12044965,288.33423,360.62427,469.12827,383.69794
200529002301126,6229.488,4.308603,-0.26220745,288.29535,354.59735,465.48788,354.5913
170912001901078,4809.992,2.447032,-0.1810421,288.12424,416.7123,561.003,524.0012
161216001801098,5855.8,4.215729,-0.19199789,283.2018,382.77216,492.153,442.4801
161212005101047,4436.161,2.2497344,0.24964187,282.26242,422.87863,583.7825,546.3585
211215002601065,4890.183,3.089844,-0.4385684,281.6399,608.8889,1094.545,1079.1711
170207003801120,5086.2344,2.834628,-0.1137371,279.4546,429.24683,591.3071,541.4177
170207003801152,4248.5664,1.999072,0.021903709,275.68347,483.17343,709.3714,682.4714
161216001801239,5708.983,4.231226,0.17382386,274.25632,344.8675,424.98706,371.8863
200529002301081,6316.228,3.9643514,-0.025021598,274.24478,370.96014,460.93787,399.58185
210726001601225,6365.178,4.151264,0.06334763,272.36554,340.01642,461.78647,344.56784
170829003401291,6106.1206,4.294659,0.12595662,272.04688,358.02875,453.06024,388.20227
160523005801022,6850.2197,3.6158047,-0.14121872,271.67456,324.43002,375.80966,321.23862
161213001601184,4578.235,2.3721595,-0.16773543,271.63754,409.41785,531.9565,548.5215
161213002601360,6414.665,3.549711,-0.3870665,271.19113,314.9225,378.86093,281.9609
210421006801174,5675.239,4.3247924,0.03238602,269.34055,415.3234,697.62585,408.67548
230802002101265,6259.8164,3.9481626,0.06879674,269.25632,334.75302,501.27374,344.55914
180603003201081,4885.838,2.5566802,0.265608,268.79605,438.85507,617.9899,578.9128
161212002601394,4681.337,2.4031274,-0.23575997,268.07986,367.25217,536.39264,434.96396
201006001601078,4910.3696,2.6269772,-0.0027273893,267.0254,411.3801,567.7124,522.1829
200529002301147,5758.604,4.4576874,0.03446146,265.96497,364.95734,459.9323,381.56018
180604001701301,5551.17,4.5279803,-0.41569754,264.20374,331.876,463.35803,340.64597
161213001601339,4662.598,2.6298697,0.086744905,263.6596,395.90506,548.86316,484.34216
220516001601304,4948.7065,2.463478,-0.38279793,262.79266,359.74814,306.71765,399.31805
180603003201131,4676.0425,2.4782724,0.20941848,262.7493,431.174,623.5289,566.6076
211215002601357,5102.138,2.80819,-0.04769779,262.5491,500.45267,1034.7299,786.8485
230802002101174,4980.1055,2.306258,0.04539623,262.53778,356.86334,505.1569,391.15793
190204003401357,4552.121,2.0839324,-0.48391676,261.69717,110.763336,190.23828,160.68924
180603003201069,4861.609,2.5658007,0.07584982,261.52563,392.2461,554.5379,489.6773
161115002101360,4837.3906,2.4569526,-0.07210965,261.20932,367.20807,509.72754,451.36816
230803001601040,5671.6577,3.6858668,-0.20994139,261.19263,378.49982,482.21808,420.23468
211215002601132,4859.3257,2.516251,-0.049577788,259.19928,58.157597,90.30391,87.211395
171230004101044,5093.7114,3.4858906,0.030848335,258.69403,370.78766,481.19348,416.50577
200529002301052,4652.2954,2.4327562,0.07838019,258.2609,399.0434,525.72174,488.34055
161213001601261,5688.053,4.2936335,-0.3225334,257.92892,318.66644,394.62686,349.00952
190204002901204,6001.7803,3.5148234,-0.22726399,257.07224,349.04443,499.07156,390.1074
180604001701327,4611.149,2.15568,-0.13971272,255.08998,398.95923,629.4887,519.02905
151110004701055,6355.46,3.9437165,-0.060301073,254.42747,311.9962,373.06104,317.2449
180604003701321,5898.645,4.395275,-0.30539426,254.4233,318.90692,431.15198,304.83344
230802002101303,4982.037,2.4361584,-0.596392,254.38263,381.15463,575.3331,429.44504
161213001601318,4777.995,2.4153318,-0.536393,253.76578,362.23755,494.91434,432.40607
200529002301382,4667.0625,2.327829,-0.43638653,252.42012,377.27197,599.9933,479.9418
140711001301248,4232.5586,1.510986,-0.41914004,252.19157,382.7084,551.70044,493.44797
201006001601098,4972.812,2.6916955,-0.07887059,251.75421,390.81824,547.42816,500.04962
230802002101177,4877.628,2.5581162,-0.08387446,251.69003,396.07297,621.06415,547.70355
180603003201270,5899.642,4.251601,0.047815006,251.47447,336.84033,476.48514,359.795
161216001801141,4862.492,2.5039086,-0.16816035,251.0414,377.9907,493.9592,477.37106
190614002101241,6764.6343,4.0606785,-0.17463899,250.39397,360.3362,65.89448,389.44376
200529002301197,4539.3545,1.640825,-1.0559901,248.80591,415.635,602.48285,547.40497
170828003901187,5833.2046,4.3432856,0.09961863,247.80534,302.38153,341.73892,296.84927
170828004401341,6267.001,4.2816467,0.14755559,247.78722,346.1955,459.59723,375.36462
161212005101026,5076.8213,2.7984543,-0.0068638995,247.23448,341.38644,458.15506,404.34164
170828003901282,5581.747,4.496123,-0.095229395,247.20265,346.91025,453.2298,391.76825
180604003701205,4395.563,1.9043375,-0.07340308,245.54897,428.94336,715.1777,617.0003
161106002601159,6248.214,3.8940642,0.005369924,245.53574,290.98257,328.9331,259.02432
230801001601065,5081.762,4.3589735,-0.059700273,245.15425,367.92355,501.84848,444.26593
161115001601003,5381.482,3.4015248,-0.23620161,244.7036,281.11453,315.5427,248.3209
161216001801118,4848.223,2.4518824,-0.33936873,244.23885,385.67926,533.59924,513.99884
171207003601202,5113.482,3.5752861,-0.24737093,243.60782,54.458527,75.70854,67.28721
171027002801090,5855.431,4.2764287,-0.30615214,243.05174,289.65912,332.56204,266.9062
191108001601291,4708.792,2.3989909,-0.75047255,242.85896,58.966656,92.24967,74.30975
140610004401292,6492.547,4.078758,-0.14962935,242.51295,295.93866,378.58743,306.4482
170710002201230,5215.2197,3.3253233,-0.1557197,242.16272,310.35214,380.90512,327.08936
160523003501175,5977.47,4.365613,0.11365563,241.36684,298.3227,344.695,306.62207
161213001601010,6581.713,3.9098332,-0.24590787,240.89822,305.48538,363.82428,307.2118
220124001601037,5070.252,2.2644658,-0.23164403,239.78802,66.433174,89.87104,94.90782
161216001801321,5920.954,3.7068408,-0.33610192,239.72032,289.57498,358.73343,306.68857
161212002601107,6705.227,3.5921261,0.2854164,239.42679,290.90384,346.23343,296.07126
230802002101094,5012.4272,2.6736271,-0.14278126,238.85701,381.91113,530.11633,476.15814
160107002601030,6130.8955,4.368126,-0.006494507,238.51788,304.27362,382.5885,339.11264
170415001501230,5099.0923,2.4383333,-0.7936335,238.00902,316.81976,409.65588,368.14053
170828004401068,5460.766,4.212422,0.13747595,237.97322,287.1767,350.18604,289.61404
140111004101214,5854.4893,4.124716,-0.8490408,236.63089,214.32164,176.57416,74.58808
161115001601030,5078.8145,3.488854,-0.07139542,236.43466,328.52048,419.14648,377.30206
180604001701274,5023.843,2.8005016,0.045819905,236.36386,339.92117,514.32935,414.5887
200905001101184,5956.838,3.9726362,0.26516905,235.6257,320.54956,419.0584,348.1458
210126002701180,6011.8477,4.0732336,0.1497264,235.54341,305.73026,387.69446,322.56052
170515001601367,5044.52,2.4497669,0.017586417,235.13295,343.49673,477.6893,413.19144
161213001601296,4576.732,2.5232284,0.018335015,235.1042,355.19507,494.31992,463.39023
200529002301379,6471.3936,4.0605574,-0.11830709,234.9715,268.20648,361.49454,247.80127
160327006601066,5898.0815,4.2979665,-0.2179313,234.7191,261.08087,351.8792,253.9852
160527001601279,4879.5034,2.5556514,0.043553118,234.68646,321.94138,418.69473,365.30908
170418001601154,6175.2065,4.3152065,0.0015972108,234.45323,295.34595,341.28995,303.26797
170415001501199,6019.336,4.1444387,0.13124624,234.35072,309.81744,365.65265,333.89886
161106005101122,5948.5977,3.9268558,0.10767655,233.715,272.62863,310.98477,256.17703
150830006601244,6212.945,4.039916,-0.52023274,233.52005,290.1727,379.82132,325.97427
151110004701048,4884.3555,2.5773513,-0.0048164055,232.96614,329.78683,429.35803,396.58893
160327006601085,5032.777,2.663465,0.053476904,232.53029,321.3313,472.4742,376.33307
170415001501111,6261.8506,4.325674,-0.068383954,232.33177,287.67566,338.83218,301.6526
180604001701280,4084.3875,1.6982965,-0.073511146,231.59914,397.19116,648.22626,569.79865
190614002101247,6082.488,3.6483526,0.2310741,231.37729,370.63705,71.43332,448.74057
171027002801185,6147.253,3.9568598,-0.20977059,231.31898,290.1754,326.20868,288.229
131216003201003,6268.409,4.1068983,-2.1427946,231.02023,204.8954,152.2709,74.89064
170415001501188,5983.8945,4.11104,-0.41811064,231.02008,302.87784,375.54987,335.86337
190211004301175,6380.5386,3.9586241,0.10542272,230.9554,283.05524,375.8887,281.39517
170910001601031,4619.769,2.404362,-0.007594295,230.94678,347.9518,463.76453,420.74637
180604001701186,4801.077,2.5387623,0.008433685,230.68869,358.61212,514.3153,445.46234
200529002301049,4426.5557,2.0709734,-0.46440774,230.06984,364.431,491.77972,473.92566
170828003901291,5603.759,4.3880587,0.09960139,229.2487,305.03458,388.40112,330.80627
180603003201123,4610.859,2.473615,0.101797596,229.09363,388.05627,573.5375,534.9081
230802002101180,5041.725,2.7159233,-0.066834845,228.94121,377.989,609.56146,577.5584
230801001601337,6004.211,3.9736748,-0.06518059,228.54002,284.0814,381.11896,255.82947
170418001601082,6327.484,4.3302255,-0.03616506,228.35426,284.1443,339.9667,300.6056
170828004401291,6461.6104,4.0528483,-0.07730933,227.95709,270.0298,325.18866,265.70575
161115002101296,4989.9756,2.6013532,-0.024951585,227.69331,331.2776,464.24142,433.69977
200529002301012,6104.608,3.8861754,-0.50500035,227.52698,272.33157,369.79062,270.13705
140811005001002,5066.621,2.843639,-0.39504057,226.96878,432.77417,75.61467,614.37756
230802001601121,6377.8984,4.2848983,-0.087986596,226.2499,256.6455,316.74094,244.17696
180604003701076,5099.2295,2.8793793,0.019540764,226.21251,337.04898,468.08084,409.39792
160113002901290,6420.1626,4.1595697,0.05793298,225.84793,262.61572,310.11353,249.65433
170207003801296,6138.1943,4.0046844,0.08167277,225.68489,283.80264,380.93607,269.14624
230802002101208,4832.5474,2.483435,-0.012757614,225.40367,328.29666,551.8589,425.8958
170508001601178,5085.1504,3.4668655,0.14057298,224.87627,320.84082,428.68723,393.2618
161218001601071,5759.7383,4.268764,-0.46052718,224.84236,297.79578,377.90967,336.7656
191108001601118,5078.418,2.822334,-0.53802776,224.32372,54.660824,75.11999,65.43079
180603003201091,4863.996,2.582368,0.032434553,224.05618,347.86386,484.98138,443.01422
160520002101066,6125.0713,4.2131815,-0.32233483,223.29677,290.83533,356.19424,298.88742
160330001601129,5824.6436,4.1005216,0.029794563,223.20627,285.683,340.27737,307.5161
190204002901222,4629.3228,2.5672257,0.04054214,222.44196,369.35687,547.43713,539.6472
170828004401178,5678.476,4.4400854,0.13736671,222.14359,268.80685,305.27155,264.10895
171027002801259,5842.129,4.1650877,-0.07926539,221.81204,271.00748,330.94537,286.1943
161106002101151,6614.326,4.108433,-0.17047772,221.4635,255.86679,276.01904,232.07642
190211004301206,5107.7446,2.7335196,-0.113309674,221.13687,298.57745,432.06665,338.8819
161106002601185,5049.127,4.5773582,-0.109464906,220.79605,293.84595,359.98715,300.15698
230805002001274,5140.1304,2.8916166,-0.0026114583,220.67342,296.74942,455.39728,328.22186
170514001601171,4609.515,2.5298784,-0.0010637939,220.01468,363.5301,513.64575,492.83176
220516001601276,4758.012,2.4881997,-0.003030628,219.99808,326.1458,489.45584,400.38425
220516004501187,6208.5933,4.27179,-0.1306957,219.98415,293.5608,381.2034,321.26712
170418001601001,4178.9214,1.5029144,-0.269356,219.97723,351.25418,474.38086,482.5266
230802002101236,4878.5693,3.0644264,0.08422535,219.67836,307.30225,501.02045,370.17502
170829002901108,5803.899,4.397948,0.13875821,219.51077,285.01907,362.41693,319.57516
170531001601229,5011.24,2.61769,0.015221514,219.16505,301.9728,405.1177,369.33813
160107002101210,5029.7285,3.1791127,-0.27226946,219.12547,294.3375,390.23062,333.349
140820003701117,4837.711,2.525404,-0.053894393,219.02629,346.75363,466.142,474.83414
170515001601019,4765.9883,2.4573174,-0.109719254,218.93272,338.6245,463.28885,438.11908
201005002101080,4875.282,3.2745547,0.1688354,218.44131,337.70935,455.61884,409.4417
170828003901086,6090.502,4.3309593,0.15881145,218.02286,267.8375,331.09866,287.39297
230802002101187,4856.5156,2.9338331,0.115092486,217.9943,302.63577,439.97318,346.52448
171029003301121,6094.0864,4.0933847,-0.51139736,217.98279,270.7123,326.5513,294.2549
160523003001068,5083.706,2.6027641,-0.0335915,217.80078,317.63397,420.02457,390.38867
170828004401325,5916.161,4.342678,0.13538954,217.68211,286.3934,382.47165,324.6777
220807001601371,5180.692,2.818409,0.07939624,217.64955,285.8443,431.84937,324.43765
151109003601197,6018.233,4.0919704,0.018993452,217.61423,309.18765,374.07962,343.53162
160523003001148,4447.871,1.9438701,-0.4033506,217.5228,332.08392,437.12955,444.46878
170517002801003,5987.4062,3.742947,-0.19932374,217.50157,260.3039,311.8079,265.19775
161216001801178,5487.2397,4.4413457,0.2593653,217.48828,284.6766,335.48157,307.71826
161106002601072,6335.1235,3.7527518,-0.132705,217.35864,268.2894,327.26572,282.853
190204002901205,4367.6763,1.9249212,0.081900865,216.84958,371.5138,595.99963,525.54126
161212002601384,4480.1978,2.4426653,0.06963405,216.82674,320.3147,479.78546,414.06775
151219004601061,6276.3716,4.0465784,-0.45706844,216.7194,260.36786,302.5615,264.94415
170531001601024,5818.3623,4.2958827,0.35539052,216.30052,275.46378,349.89764,286.37335
161213001601242,5687.318,4.3217416,-0.14127517,216.18721,271.96042,343.679,307.8757
210327004601174,4853.5103,3.1387486,-0.0784852,215.58409,335.4417,472.07333,406.16266
161212002601167,6376.7695,4.1447964,0.006855324,215.3946,254.81639,283.36636,247.60701
161213002601051,5762.758,4.1680465,0.11998941,215.21805,308.73004,396.72812,353.51782
161213001601016,5057.063,3.6304815,-0.13167238,215.08305,302.05334,403.1482,377.92352
190204002901025,4749.0317,2.4014375,-0.50941426,215.06018,373.11542,525.3327,532.7208
180604001701257,5059.8564,2.8211017,-0.030870803,214.9886,299.64606,444.00653,344.57678
161213001601004,6574.8096,4.132821,0.020107977,214.3518,275.34857,337.63364,293.89456
180603003201302,5320.92,4.503137,0.2524614,214.3315,291.40015,418.2431,316.40317
160522002101146,4854.6157,2.435976,-0.009663671,213.92145,314.2794,400.74915,387.04843
161213001601284,4572.2773,2.4079573,0.13368666,213.60626,315.62964,438.43716,407.72122
150427002801082,6043.8877,4.0644417,-0.18328121,213.50005,269.13702,319.65982,294.65512
180604003701361,4791.5996,2.4888668,-0.037200227,212.86113,336.24277,520.03094,413.7928
160522002101278,6684.218,3.526639,-0.04554224,212.58783,251.60846,305.114,246.23251
170830004001363,6074.765,4.4075565,0.14848697,212.2285,270.80533,366.30972,291.9681
230805002001172,6076.175,3.9343083,0.015295334,211.82751,255.28928,344.18298,254.5327
200901002101053,6406.0366,3.9851959,0.049846724,211.82419,271.39478,324.89578,262.419
170207003801302,4746.376,2.4646907,-0.027267262,211.35283,315.91776,480.8144,384.9633
161212002601377,4369.8833,1.9401634,-0.13416997,211.0057,316.41666,476.98145,426.41782
160523005801386,4835.1333,2.4719827,-0.23099199,210.82137,296.6692,439.7798,391.83328
161218001601234,5509.463,4.319591,0.06439221,210.4981,268.07092,348.52307,301.42892
160402003601001,5923.2266,3.6219668,0.08880739,210.29797,273.36877,327.45404,284.80798
180604001701278,4683.428,2.4533393,0.036079854,210.16602,324.04407,501.93448,409.7692
160327006601058,4350.9316,2.077832,0.027251553,209.4279,332.81607,518.0185,480.60275
170114003601138,6665.6885,3.860656,-0.20002034,209.16774,258.72998,313.95947,182.31917
201006001601275,4635.328,2.40745,-0.025110424,209.13957,343.07382,545.45166,454.64777
230802002101023,4861.267,2.1562328,0.06286985,208.99406,331.97403,455.59265,432.37155
230803001601261,5119.464,2.8436487,0.05849025,208.7992,285.75912,450.27197,330.1871
170514001601383,4794.661,2.4854763,-0.045922868,208.73294,271.97156,407.87796,316.35464
180604003701308,4792.0127,2.4159648,-0.4959588,208.47896,305.63937,453.64688,356.85852
200905001101187,4701.3164,2.414452,-0.1550372,208.39075,325.87704,463.09973,414.69186
160519006001188,6131.563,4.278118,0.10777686,208.371,274.94046,326.84668,305.45877
190204002901387,4364.5005,1.8848416,-0.024771675,208.3374,368.05185,655.50916,548.0326
170710002201347,6207.071,4.1764965,-0.14003101,208.17058,254.72139,321.33667,255.53844
230805002001338,4606.8506,2.2968986,-0.12707615,208.12498,292.43427,422.83252,307.55515
220807001601317,4804.323,2.464387,-0.18057668,208.11464,310.40482,474.9204,379.41678
170415001501268,4885.7246,2.531512,-0.08975714,208.0611,299.43674,414.38037,385.3179
210327004601233,4971.8335,2.57616,0.099486515,207.86014,294.8794,438.104,345.5873
210605003101185,6043.014,4.058745,-0.2862491,207.81451,291.2189,380.99686,316.36523
171029003301371,5856.7134,4.4441433,-0.2557872,207.77785,266.34464,352.36362,282.20645
160523003001061,4940.475,2.6918519,-0.03527242,207.5695,300.818,392.08896,373.2044
200901002101112,4683.825,2.1571155,-0.5346924,207.53731,339.90045,478.146,441.88724
180604003701386,4899.0444,2.4799387,-0.35621378,207.4343,297.53943,447.7023,334.5774
230802002101016,5812.4116,4.09291,-0.108581595,207.3672,297.2689,376.0293,336.60944
140118003001045,6558.082,4.2542233,0.076309964,207.3625,267.9383,340.73798,278.37723
220807001601392,4843.582,2.4473798,-0.23256111,207.35815,311.91785,490.35574,376.7152
160523005801272,5915.448,4.079733,0.18726811,207.29749,282.07864,372.40326,328.44272
230802002101190,5143.076,2.7145367,-0.02850151,207.07933,316.79364,494.60757,424.904
141104002301164,6026.7285,3.937964,0.09482093,206.55724,264.2089,309.73032,265.81024
140610004401229,5716.7886,4.268126,0.09345694,206.32553,279.36044,383.80038,340.94092
171029003301202,5248.942,3.6702945,0.03228352,206.28606,297.7211,396.53418,374.16724
210324003701116,4634.088,2.5182092,0.09184112,206.2321,364.1321,551.47174,537.2883
160331005801263,4827.2495,2.5204039,-0.013214685,206.22025,315.72583,423.85532,401.05652
170115002701169,6069.1406,4.294232,0.019061066,206.1623,276.5699,348.69455,182.59459
140820003701229,4691.77,2.4475589,0.06750539,205.7406,329.93604,487.4412,472.66458
170203002501039,5772.801,4.280617,-0.3951179,205.66304,42.882755,55.384266,48.856308
140707001101222,5926.717,4.084998,0.18103689,205.62405,250.78212,315.18155,249.84628
170108003301225,6317.321,4.2350516,-0.11477072,205.3941,253.60248,323.0811,273.685
160107002601104,5954.498,4.337407,-0.058522023,205.27043,273.6991,342.3371,308.89444
170112002601022,4886.0635,2.9305623,0.0048905686,205.25447,306.5214,402.74557,377.3368
150410003801151,6002.5557,4.1394296,0.097434275,205.1276,242.36961,266.3661,223.50209
151110004701129,4817.531,2.490628,-0.11446332,205.0459,301.7629,388.995,363.33307
140820002101125,4698.337,2.4416013,-0.042545833,204.78511,326.54776,449.2698,461.65784
151109003601086,4702.902,2.458905,0.09212692,204.55641,304.8173,402.2339,383.9678
230805002001022,4700.49,2.4695249,0.109530166,204.42177,327.6176,425.82626,380.7235
170415001501328,4837.984,2.4565864,0.073220305,204.0467,298.96655,430.34598,381.76193
